FSC-A	FSC-H	SSC-A	SSC-H	CD16 FITC	CD56 PE	DAPI	Time	Plate#	Well position	Sample name
95778.9	70911.0	34125.723	25414.0	70.85	23338.62	29.369999	48019.2	LCE123	F3	NKC_084
82764.0	61538.0	35853.37	24093.0	81.75	23302.92	47.17	48217.5	LCE123	F2	NKC_084
100869.3	75470.0	45154.34	29522.0	103.55	30796.86	63.19	48401.9	LCE123	F1	NKC_084
98507.695	71142.0	50543.3	33802.0	126.44	25578.54	37.38	48581.6	LCE123	G1	NKC_084
76243.5	59758.0	32480.91	23327.0	52.32	17076.84	42.72	48775.5	LCE123	G2	NKC_084
78598.8	62572.0	26837.98	19770.0	69.76	17269.62	32.93	48966.6	LCE123	G3	NKC_084
95279.4	70820.0	35685.51	26014.0	97.01	20660.1	29.369999	49139.6	LCE123	G4	NKC_084
80108.1	56557.0	52454.07	33047.0	142.79001	33893.58	-49.84	49341.8	LCE123	G5	NKC_084
158905.8	92083.0	128255.945	75330.0	768.45	110.159996	263.44	50218.4	LCE123	G6	NKC_084
111719.695	76202.0	84980.766	56171.0	1075.8301	51.0	123.71	51198.4	LCE123	G7	NKC_084
88649.09	49939.0	65269.203	40891.0	1600.12	111.18	185.12	51632.1	LCE123	G8	NKC_084
91806.3	61340.0	57074.582	37568.0	1377.76	19.38	79.21	51876.9	LCE123	G9	NKC_084
102721.5	73270.0	69571.43	48149.0	515.57	87.72	81.88	52314.2	LCE123	G10	NKC_084
124857.0	82005.0	103987.09	70809.0	807.69	100.979996	173.55	52882.2	LCE123	G11	NKC_084
100530.9	68079.0	56687.633	36126.0	1207.7201	54.059998	105.02	53365.5	LCE123	G12	NKC_084
189400.5	101008.0	143949.77	77574.0	199.47	97.92	367.57	53535.4	LCE123	G13	NKC_084
123507.9	80825.0	83597.555	50390.0	86.11	53.04	3.56	53716.8	LCE123	G14	NKC_084
106602.3	76613.0	44396.793	32702.0	65.4	90.78	132.61	53906.7	LCE123	G15	NKC_084
133065.89	85380.0	68145.71	42452.0	59.95	51.0	81.88	54082.5	LCE123	G16	NKC_084
168106.5	93254.0	87726.48	45882.0	151.51001	100.979996	158.42	54267.4	LCE123	G17	NKC_084
124091.09	66700.0	126366.98	70395.0	123.170006	128.52	191.34999	54457.1	LCE123	G18	NKC_084
153365.39	90267.0	111826.375	61455.0	129.71	112.2	98.79	54653.1	LCE123	G19	NKC_084
68003.1	55957.0	24217.621	17717.0	2984.4202	908.82	16.02	54885.5	LCE123	G20	NKC_084
64008.9	53036.0	20435.32	15739.0	1047.49	924.12	11.57	55603.9	LCE123	G21	NKC_084
74261.695	60775.0	29124.8	23071.0	553.72003	4488.0	37.38	55904.8	LCE123	G22	NKC_084
67648.5	55005.0	23553.81	18514.0	2658.51	2135.88	37.38	56129.7	LCE123	G23	NKC_084
83460.6	67034.0	30294.371	23706.0	1335.25	11033.34	40.94	56513.8	LCE123	G24	NKC_084
68963.4	57234.0	23153.781	18732.0	481.78003	5309.1	17.8	56811.1	LCE123	H24	NKC_084
75603.6	61082.0	28189.58	21009.0	1076.92	3540.42	24.029999	57043.4	LCE123	H23	NKC_084
71742.6	57684.0	21189.602	15550.0	1443.16	2035.9199	49.84	57619.9	LCE123	H22	NKC_084
69491.695	57838.0	25691.3	20796.0	5004.19	2267.46	38.27	57942.7	LCE123	H21	NKC_084
65092.5	53703.0	25804.66	20575.0	759.73004	4843.98	34.71	58124.3	LCE123	H20	NKC_084
133518.6	79359.0	89275.36	54198.0	117.72	78.54	225.17	58281.2	LCE123	H19	NKC_084
139803.3	81490.0	91416.125	49501.0	136.25	127.5	87.22	58457.9	LCE123	H18	NKC_084
113205.59	68819.0	92460.34	60014.0	99.19	39.78	132.61	58629.4	LCE123	H17	NKC_084
126584.09	83404.0	65838.18	41867.0	75.21	64.26	108.58	58841.1	LCE123	H16	NKC_084
193237.19	93932.0	180991.23	87112.0	125.350006	145.86	283.02	59021.2	LCE123	H15	NKC_084
176730.3	90419.0	94867.06	51787.0	125.350006	74.46	86.33	59199.3	LCE123	H14	NKC_084
136118.7	89306.0	68313.57	45898.0	68.670006	79.56	75.65	59373.4	LCE123	H13	NKC_084
131430.6	78173.0	83770.86	45958.0	547.18	214.2	178.89	59573.5	LCE123	H12	NKC_084
91024.195	64660.0	73545.57	52336.0	620.21	143.81999	154.86	60246.0	LCE123	H11	NKC_084
121280.4	74496.0	71607.555	42234.0	649.64	70.38	89.0	61082.0	LCE123	H10	NKC_084
109923.3	72508.0	86128.53	55501.0	644.19	39.78	209.15	61432.5	LCE123	H9	NKC_084
214011.0	108645.0	136786.28	65982.0	506.85	42.84	241.19	62601.1	LCE123	H8	NKC_084
97865.09	66400.0	88303.086	55411.0	1355.9601	55.079998	112.14	63580.6	LCE123	H7	NKC_084
73327.5	55684.0	67212.67	44327.0	897.07	104.04	52.51	64481.0	LCE123	H6	NKC_084
88783.195	67521.0	42329.062	32179.0	75.21	7478.6396	28.48	64664.1	LCE123	H5	NKC_084
74162.695	55967.0	32616.07	25046.0	37.06	13060.08	23.14	64839.7	LCE123	H4	NKC_084
86859.0	68706.0	30248.592	22703.0	100.28001	28401.9	55.18	65024.1	LCE123	H3	NKC_084
92073.59	68581.0	39993.19	28552.0	99.19	32143.26	32.93	65247.3	LCE123	H2	NKC_084
104433.3	68186.0	48925.742	33582.0	99.19	35397.06	58.739998	65435.3	LCE123	H1	NKC_084
77253.3	57714.0	53978.98	39818.0	123.170006	24935.94	72.979996	65606.1	LCE123	I1	NKC_084
88117.195	68832.0	50868.12	40682.0	100.28001	25742.76	50.73	65793.7	LCE123	I2	NKC_084
92093.4	69423.0	54680.94	38078.0	64.310005	29921.7	72.09	65971.7	LCE123	I3	NKC_084
88869.59	64800.0	40857.562	30090.0	83.93	16407.719	39.16	66168.2	LCE123	I4	NKC_084
75398.4	61587.0	21734.602	17423.0	53.41	15245.939	26.699999	66354.1	LCE123	I5	NKC_084
106083.0	64815.0	69954.02	45393.0	1718.93	53.04	117.479996	66673.5	LCE123	I6	NKC_084
86570.1	67007.0	25070.0	17943.0	3942.53	-3.06	51.62	67386.5	LCE123	I7	NKC_084
117792.0	75418.0	59315.62	37679.0	699.78	183.59999	188.68	67867.4	LCE123	I8	NKC_084
108460.8	65709.0	91603.6	55503.0	1172.8401	25.5	150.41	68237.8	LCE123	I9	NKC_084
112556.695	75997.0	50147.633	32546.0	510.12003	9.18	63.19	69003.9	LCE123	I10	NKC_084
109659.59	70016.0	61890.203	38002.0	1815.9401	114.24	132.61	69390.4	LCE123	I11	NKC_084
113189.4	66086.0	78115.945	48779.0	545.0	114.24	130.83	70484.4	LCE123	I12	NKC_084
181504.8	100245.0	112940.35	62661.0	103.55	77.52	153.97	70685.8	LCE123	I13	NKC_084
156011.39	92052.0	88526.53	55739.0	101.37	61.199997	129.94	70859.8	LCE123	I14	NKC_084
156208.5	88536.0	111865.62	66899.0	94.83	110.159996	171.77	71045.0	LCE123	I15	NKC_084
129510.0	83195.0	74631.21	48834.0	99.19	56.1	177.11	71216.6	LCE123	I16	NKC_084
154481.39	85218.0	105791.05	56509.0	126.44	170.34	126.38	71397.4	LCE123	I17	NKC_084
143692.2	75505.0	135346.39	74551.0	186.39	64.26	123.71	71588.5	LCE123	I18	NKC_084
107504.09	70372.0	46307.562	30810.0	80.66	38.76	100.57	71766.6	LCE123	I19	NKC_084
66908.695	53730.0	20829.9	15269.0	668.17004	5055.12	25.81	71970.9	LCE123	I20	NKC_084
82078.195	65370.0	33121.832	26304.0	4769.8403	3399.66	10.68	72269.7	LCE123	I21	NKC_084
74315.695	60277.0	24849.82	20298.0	768.45	8415.0	-77.43	72850.7	LCE123	I22	NKC_084
148333.5	84831.0	88543.98	50503.0	515.57	823.14	192.23999	73191.8	LCE123	I23	NKC_084
77390.1	61564.0	25676.041	20299.0	1156.49	16529.1	23.14	73859.2	LCE123	I24	NKC_084
82420.195	65284.0	30273.66	23682.0	954.84	6674.88	34.71	74241.7	LCE123	J24	NKC_084
74070.9	60476.0	25354.49	19499.0	4391.6104	1479.0	20.47	74490.8	LCE123	J23	NKC_084
96039.9	69186.0	44986.48	30110.0	1450.79	9553.319	-149.52	74680.9	LCE123	J22	NKC_084
67990.5	55837.0	28020.63	22791.0	1807.2201	5368.26	38.27	75073.6	LCE123	J21	NKC_084
62302.5	51179.0	21514.42	17487.0	571.16003	6395.4	23.14	75308.5	LCE123	J20	NKC_084
100231.195	58681.0	113345.836	54422.0	77.39	40.8	109.47	75464.1	LCE123	J19	NKC_084
113138.09	78002.0	58740.1	38922.0	64.310005	37.739998	54.29	75625.3	LCE123	J18	NKC_084
165294.0	89557.0	96066.06	56972.0	95.920006	74.46	118.369995	75818.6	LCE123	J17	NKC_084
132546.6	80665.0	135734.44	85927.0	154.78	106.08	209.15	75994.9	LCE123	J16	NKC_084
108698.4	74387.0	69333.81	44197.0	70.85	31.619999	138.84	76178.6	LCE123	J15	NKC_084
62361.0	52314.0	23472.06	20098.0	75.21	39.78	46.28	76366.3	LCE123	J14	NKC_084
179262.0	102573.0	102166.8	55607.0	107.91	80.58	163.76	76558.8	LCE123	J13	NKC_084
95961.59	65824.0	57554.184	42043.0	661.63	40.8	77.43	76750.2	LCE123	J12	NKC_084
134571.6	85031.0	82866.164	56962.0	1151.04	190.73999	206.48	77015.4	LCE123	J11	NKC_084
78460.195	64563.0	24094.451	18810.0	2160.3801	130.56	14.24	77654.1	LCE123	J10	NKC_084
186039.89	94777.0	152225.05	85290.0	550.45	132.59999	246.53	78511.7	LCE123	J9	NKC_084
156843.89	81239.0	144024.97	82574.0	510.12003	186.66	237.62999	78738.3	LCE123	J8	NKC_084
117967.5	73975.0	83355.57	54673.0	2582.21	97.92	129.05	80093.2	LCE123	J7	NKC_084
141552.89	78692.0	118912.46	67555.0	4006.84	213.18	220.72	81684.4	LCE123	J6	NKC_084
76309.195	61081.0	28610.32	22142.0	43.600002	13329.359	31.15	81838.9	LCE123	J5	NKC_084
97135.195	70567.0	39354.453	28631.0	93.740005	20414.28	32.93	82026.1	LCE123	J4	NKC_084
82888.195	63924.0	47864.082	35486.0	138.43001	39355.68	25.81	82215.4	LCE123	J3	NKC_084
122415.3	80528.0	59494.383	38132.0	128.62001	22191.12	48.95	82427.5	LCE123	J2	NKC_084
121099.5	72405.0	52417.01	33048.0	112.270004	29213.82	110.36	82613.0	LCE123	J1	NKC_084
120102.3	81073.0	47448.793	29310.0	65.4	14748.18	90.78	82805.1	LCE123	K1	NKC_084
91027.8	69853.0	29254.512	20993.0	55.59	19192.32	43.61	83002.5	LCE123	K2	NKC_084
99246.59	72022.0	47259.133	32015.0	81.75	26720.94	48.059998	83185.6	LCE123	K3	NKC_084
75738.6	56844.0	37702.01	30101.0	88.29	26718.9	29.369999	83363.4	LCE123	K4	NKC_084
72907.195	55436.0	48199.8	29971.0	109.0	26445.54	28.48	83549.0	LCE123	K5	NKC_084
133872.3	85877.0	80701.42	48514.0	559.17004	67.32	161.09	83872.2	LCE123	K6	NKC_084
103632.3	65205.0	86614.67	55554.0	720.49005	66.299995	224.28	84626.9	LCE123	K7	NKC_084
66102.3	55327.0	21302.96	17821.0	2993.1401	218.28	-2.67	84997.0	LCE123	K8	NKC_084
93889.8	67643.0	51632.21	32462.0	2150.57	37.739998	70.31	85491.3	LCE123	K9	NKC_084
135281.7	79148.0	99657.61	57060.0	888.35004	168.3	218.05	86109.6	LCE123	K10	NKC_084
83356.195	64753.0	27995.56	20470.0	1815.9401	13.26	42.72	87339.0	LCE123	K11	NKC_084
81002.695	64266.0	29787.521	22930.0	723.76	157.08	43.61	87609.7	LCE123	K12	NKC_084
131040.0	80533.0	88068.734	56288.0	93.740005	68.34	329.3	87753.6	LCE123	K13	NKC_084
142453.8	77611.0	97263.98	52856.0	64.310005	69.36	111.25	87926.0	LCE123	K14	NKC_084
170471.7	99529.0	116377.125	66752.0	151.51001	88.74	137.95	88125.4	LCE123	K15	NKC_084
95187.59	63575.0	59677.5	37974.0	112.270004	105.06	105.909996	88317.3	LCE123	K16	NKC_084
114849.9	79278.0	70707.21	49100.0	54.5	132.59999	210.04	88495.1	LCE123	K17	NKC_084
150230.7	87583.0	85212.93	60294.0	153.69	71.4	105.909996	88683.5	LCE123	K18	NKC_084
139423.5	84814.0	87477.95	47362.0	66.490005	43.86	152.19	88871.2	LCE123	K19	NKC_084
105268.5	74576.0	109033.8	71159.0	644.19	5742.6	130.83	89351.8	LCE123	K20	NKC_084
71729.1	57531.0	24049.76	19118.0	616.94	2408.22	23.14	89927.9	LCE123	K21	NKC_084
86620.5	67061.0	31792.031	22351.0	2740.26	9938.88	33.82	90206.2	LCE123	K22	NKC_084
71604.9	58640.0	26587.281	21243.0	905.79004	3337.44	16.91	90564.5	LCE123	K23	NKC_084
71354.695	56987.0	26391.08	19412.0	4292.42	1689.12	28.48	91090.4	LCE123	K24	NKC_084
73842.3	60089.0	24933.75	19445.0	5457.6304	1400.46	42.72	91835.5	LCE123	L24	NKC_084
167040.89	94652.0	116131.875	55639.0	621.30005	1081.2	287.47	92206.5	LCE123	L23	NKC_084
95487.3	63963.0	62836.32	42056.0	792.43005	1586.1	93.45	92662.1	LCE123	L22	NKC_084
81723.6	63885.0	27615.15	20419.0	513.39	4753.1997	35.6	92972.3	LCE123	L21	NKC_084
72411.3	58029.0	21439.21	16579.0	949.39	7615.32	32.04	93188.4	LCE123	L20	NKC_084
122446.8	75011.0	101098.59	55203.0	81.75	63.239998	88.11	93350.9	LCE123	L19	NKC_084
111242.695	69370.0	69722.945	43577.0	99.19	69.36	181.56	93538.6	LCE123	L18	NKC_084
152281.8	95991.0	84548.03	52854.0	82.840004	74.46	97.9	93711.6	LCE123	L17	NKC_084
162639.89	91539.0	111419.805	67567.0	73.03	39.78	199.36	93905.2	LCE123	L16	NKC_084
147077.1	87380.0	98263.5	64322.0	75.21	87.72	119.259995	94113.4	LCE123	L15	NKC_084
83324.695	62203.0	57255.523	44367.0	76.3	43.86	80.1	94301.8	LCE123	L14	NKC_084
144589.5	84291.0	92821.13	51558.0	125.350006	112.2	114.81	94493.3	LCE123	L13	NKC_084
132750.0	83874.0	81784.88	50875.0	963.56006	37.739998	79.21	95354.7	LCE123	L12	NKC_084
111704.4	69558.0	76335.97	49271.0	1325.4401	107.1	191.34999	96312.7	LCE123	L11	NKC_084
115106.4	71573.0	111822.016	55745.0	783.71	189.72	261.66	97254.7	LCE123	L10	NKC_084
128369.695	81499.0	83504.91	51511.0	825.13	221.34	161.09	97949.7	LCE123	L9	NKC_084
101319.3	64351.0	85954.13	57364.0	900.34	114.24	136.17	98299.1	LCE123	L8	NKC_084
124285.5	76366.0	70726.836	43463.0	507.94	82.619995	114.81	98999.9	LCE123	L7	NKC_084
156291.3	87748.0	88737.99	43725.0	719.4	135.66	291.03	99241.0	LCE123	L6	NKC_084
100027.8	75366.0	41186.742	30913.0	90.47	21417.959	10.68	99385.5	LCE123	L5	NKC_084
87676.195	62028.0	50154.17	31510.0	65.4	23775.18	40.94	99555.9	LCE123	L4	NKC_084
83781.0	61589.0	35453.34	26329.0	62.13	10014.359	184.23	99748.1	LCE123	L3	NKC_084
86880.6	65483.0	39173.51	28373.0	54.5	8803.62	9.79	99939.0	LCE123	L2	NKC_084
95428.8	64974.0	49377.0	35270.0	109.0	30313.379	60.52	100115.5	LCE123	L1	NKC_084
105245.09	73443.0	59533.62	36614.0	147.15001	36057.0	76.54	100324.3	LCE123	M1	NKC_084
93573.0	67511.0	46619.3	29662.0	119.9	35919.3	81.88	100510.5	LCE123	M2	NKC_084
103607.09	75840.0	45093.3	30594.0	75.21	26396.58	53.399998	100682.5	LCE123	M3	NKC_084
90905.4	68840.0	24943.56	19549.0	66.490005	15768.18	24.92	100872.2	LCE123	M4	NKC_084
77902.195	62671.0	28444.64	20875.0	71.94	15950.76	36.489998	101072.4	LCE123	M5	NKC_084
125613.0	73101.0	111472.125	60725.0	1036.5901	138.72	128.16	101997.8	LCE123	M6	NKC_084
103294.8	61273.0	85289.234	48767.0	974.46	142.8	181.56	102476.7	LCE123	M7	NKC_084
130398.3	86975.0	62767.652	41458.0	471.97	67.32	141.51	103060.4	LCE123	M8	NKC_084
111472.195	73881.0	61455.293	39573.0	720.49005	58.14	126.38	103304.7	LCE123	M9	NKC_084
119172.59	81908.0	60642.152	43869.0	624.57	140.76	186.9	103939.8	LCE123	M10	NKC_084
123985.8	78913.0	100107.78	57828.0	1850.8201	130.56	123.71	104219.5	LCE123	M11	NKC_084
103638.59	71221.0	63042.332	40385.0	3313.6	25.5	75.65	106151.2	LCE123	M12	NKC_084
106734.59	69242.0	90970.31	59678.0	66.490005	36.72	197.58	106310.7	LCE123	M13	NKC_084
161488.8	90250.0	101049.55	56135.0	105.73	73.44	180.67	106483.7	LCE123	M14	NKC_084
79434.9	61431.0	39081.953	33916.0	56.68	63.239998	51.62	106658.8	LCE123	M15	NKC_084
130395.59	79514.0	76220.43	47393.0	94.83	146.88	145.95999	106851.8	LCE123	M16	NKC_084
122655.59	74530.0	70698.49	43898.0	73.03	62.219997	60.52	107029.5	LCE123	M17	NKC_084
149015.7	85143.0	116973.35	69723.0	116.630005	59.16	124.6	107210.4	LCE123	M18	NKC_084
149544.89	92051.0	90984.484	54958.0	109.0	46.92	129.94	107393.5	LCE123	M19	NKC_084
69752.695	56966.0	26100.05	19357.0	1090.0	10388.7	13.349999	107755.3	LCE123	M20	NKC_084
79166.695	62360.0	28264.791	22945.0	1521.64	12944.819	27.59	107952.5	LCE123	M21	NKC_084
69892.195	57621.0	21157.99	16475.0	1953.28	854.76	32.04	108136.7	LCE123	M22	NKC_084
77582.695	61521.0	26722.441	20274.0	1343.9701	11644.319	19.58	108544.8	LCE123	M23	NKC_084
155195.1	76214.0	120824.32	64147.0	2898.31	16140.4795	55.18	108768.3	LCE123	M24	NKC_084
74073.6	58736.0	25046.021	19452.0	1318.9	12519.4795	44.5	109034.8	LCE123	N24	NKC_084
78709.5	63114.0	27666.38	19527.0	1557.6101	14144.34	22.25	109434.8	LCE123	N23	NKC_084
62118.0	51590.0	23074.21	19466.0	637.65	2934.54	21.36	109651.3	LCE123	N22	NKC_084
69148.8	56205.0	21453.38	16738.0	2812.2002	787.44	26.699999	110043.5	LCE123	N21	NKC_084
132602.39	80636.0	86752.016	46375.0	113.36	48.96	67.64	110194.7	LCE123	N20	NKC_084
152197.2	96132.0	77399.81	44743.0	120.990005	66.299995	100.57	110372.4	LCE123	N19	NKC_084
162887.39	93010.0	123402.17	66207.0	104.64	100.979996	180.67	110545.8	LCE123	N18	NKC_084
143123.39	88536.0	83743.61	54487.0	112.270004	75.479996	56.07	110730.6	LCE123	N17	NKC_084
155694.6	88663.0	90172.43	50968.0	91.560005	73.44	137.06	110927.9	LCE123	N16	NKC_084
177702.3	96266.0	128154.57	64549.0	199.47	117.299995	209.15	111114.7	LCE123	N15	NKC_084
162100.8	91217.0	116287.74	63862.0	74.12	68.34	83.659996	111319.5	LCE123	N14	NKC_084
127607.4	85514.0	157304.44	102131.0	162.41	88.74	75.65	111500.0	LCE123	N13	NKC_084
200606.39	95461.0	198280.81	85161.0	609.31	117.299995	414.74	111825.2	LCE123	N12	NKC_084
108355.5	63594.0	83149.56	50564.0	1038.77	26.52	130.83	112237.9	LCE123	N11	NKC_084
96663.59	64220.0	68163.15	44923.0	582.06	184.62	199.36	112533.3	LCE123	N10	NKC_084
185207.39	92339.0	190186.47	80231.0	652.91003	191.76	500.18	112727.2	LCE123	N9	NKC_084
111073.5	67669.0	114107.74	68747.0	1195.73	95.88	166.43	113891.6	LCE123	N8	NKC_084
92194.195	62436.0	88287.82	58586.0	1012.61005	87.72	167.31999	114810.5	LCE123	N7	NKC_084
108042.3	74435.0	91195.945	56743.0	705.23004	185.64	128.16	115243.0	LCE123	N6	NKC_084
100876.5	57324.0	93240.78	55683.0	833.85004	25.5	106.799995	115473.6	LCE123	N5	NKC_084
69001.195	56885.0	25027.49	19858.0	97.01	9320.76	40.94	115622.1	LCE123	N4	NKC_084
69776.1	56617.0	17662.361	13219.0	53.41	8871.96	-4.45	115819.0	LCE123	N3	NKC_084
97237.8	69648.0	44553.75	29970.0	149.33	51435.54	28.48	115997.8	LCE123	N2	NKC_084
81864.9	57772.0	51075.223	33303.0	50.140003	23003.04	80.99	116169.5	LCE123	N1	NKC_084
79705.8	63633.0	29620.75	21986.0	32.7	10880.34	50.73	116347.0	LCE123	O1	NKC_084
104875.195	77810.0	42555.78	28262.0	124.26	37388.098	54.29	116525.2	LCE123	O2	NKC_084
110337.3	74131.0	72034.836	42867.0	146.06	35663.28	91.67	116712.7	LCE123	O3	NKC_084
85540.5	63566.0	40711.5	29216.0	79.57	14053.56	15.13	116903.1	LCE123	O4	NKC_084
126213.3	76742.0	95020.75	57269.0	1254.5901	31.619999	146.84999	117373.3	LCE123	O5	NKC_084
107736.3	67466.0	84092.414	49622.0	1104.17	39.78	109.47	118302.2	LCE123	O6	NKC_084
92063.695	60539.0	56347.55	36768.0	1532.54	119.34	93.45	118677.7	LCE123	O7	NKC_084
115659.9	77392.0	85775.375	54843.0	754.28	204.0	125.49	119461.1	LCE123	O8	NKC_084
110896.195	70601.0	110655.71	54367.0	518.84	128.52	145.95999	119741.4	LCE123	O9	NKC_084
89847.0	64538.0	37894.94	27374.0	2427.4302	34.68	54.29	120082.1	LCE123	O10	NKC_084
101751.3	64028.0	104581.14	65189.0	501.40002	55.079998	107.689995	120998.8	LCE123	O11	NKC_084
122646.59	82224.0	65304.082	45146.0	1609.93	59.16	48.059998	122333.1	LCE123	O12	NKC_084
143073.0	92079.0	87016.88	54886.0	75.21	61.199997	74.76	122489.0	LCE123	O13	NKC_084
136794.6	74640.0	100566.67	57247.0	106.82	153.0	181.56	122679.1	LCE123	O14	NKC_084
117392.4	80442.0	107238.56	70175.0	154.78	57.12	97.9	122869.5	LCE123	O15	NKC_084
140045.39	87935.0	79742.22	46074.0	110.090004	57.12	101.46	123047.8	LCE123	O16	NKC_084
125945.09	78045.0	84253.734	51903.0	154.78	58.14	118.369995	123231.1	LCE123	O17	NKC_084
98268.3	69899.0	57559.633	42501.0	82.840004	45.899998	139.73	123426.1	LCE123	O18	NKC_084
153191.7	86704.0	91187.23	50858.0	127.53001	98.939995	211.81999	123612.7	LCE123	O19	NKC_084
155246.39	88072.0	93204.81	52107.0	69.76	84.659996	163.76	123816.2	LCE123	O20	NKC_084
76473.0	60291.0	48538.793	37203.0	620.21	19658.459	29.369999	123984.9	LCE123	O21	NKC_084
108873.0	73971.0	101284.984	70075.0	700.87	23535.48	110.36	124672.4	LCE123	O22	NKC_084
80415.9	63039.0	33754.03	25382.0	707.41003	9447.24	37.38	125308.5	LCE123	O23	NKC_084
148211.1	87219.0	105020.414	59449.0	531.92004	792.54	210.93	125803.3	LCE123	O24	NKC_084
